read name: @SOMEREAD_83, chromosome: Chromosome_2, strand: +, position: 1707 
read name: @SOMEREAD_1311, chromosome: Chromosome_2, strand: +, position: 57962 
read name: @SOMEREAD_5086, chromosome: Chromosome_0, strand: +, position: 303808 
read name: @SOMEREAD_9292, chromosome: Chromosome_1, strand: +, position: 216712 
read name: @SOMEREAD_4210, chromosome: Chromosome_0, strand: +, position: 187254 
read name: @SOMEREAD_1786, chromosome: Chromosome_1, strand: +, position: 169713 
read name: @SOMEREAD_3357, chromosome: Chromosome_0, strand: +, position: 432081 
read name: @SOMEREAD_3704, chromosome: Chromosome_1, strand: +, position: 82669 
read name: @SOMEREAD_8400, chromosome: Chromosome_0, strand: +, position: 445681 
read name: @SOMEREAD_7358, chromosome: Chromosome_1, strand: +, position: 158754 
read name: @SOMEREAD_2847, chromosome: Chromosome_0, strand: +, position: 116324 
read name: @SOMEREAD_5667, chromosome: Chromosome_2, strand: +, position: 2600 
read name: @SOMEREAD_979, chromosome: Chromosome_0, strand: +, position: 5594 
read name: @SOMEREAD_5863, chromosome: Chromosome_1, strand: +, position: 242079 
read name: @SOMEREAD_2515, chromosome: Chromosome_1, strand: +, position: 98474 
read name: @SOMEREAD_7914, chromosome: Chromosome_0, strand: +, position: 39772 
read name: @SOMEREAD_2057, chromosome: Chromosome_0, strand: +, position: 300644 
read name: @SOMEREAD_3887, chromosome: Chromosome_2, strand: +, position: 45500 
read name: @SOMEREAD_520, chromosome: Chromosome_2, strand: +, position: 3002 
read name: @SOMEREAD_1831, chromosome: Chromosome_2, strand: +, position: 72298 
read name: @SOMEREAD_3810, chromosome: Chromosome_0, strand: +, position: 246122 
read name: @SOMEREAD_7980, chromosome: Chromosome_1, strand: +, position: 139431 
read name: @SOMEREAD_8057, chromosome: Chromosome_1, strand: +, position: 213764 
read name: @SOMEREAD_9677, chromosome: Chromosome_0, strand: +, position: 412734 
read name: @SOMEREAD_9813, chromosome: Chromosome_0, strand: +, position: 352255 
read name: @SOMEREAD_1346, chromosome: Chromosome_0, strand: +, position: 107884 
read name: @SOMEREAD_9091, chromosome: Chromosome_0, strand: +, position: 185796 
read name: @SOMEREAD_2385, chromosome: Chromosome_1, strand: +, position: 54620 
read name: @SOMEREAD_7818, chromosome: Chromosome_0, strand: +, position: 228356 
read name: @SOMEREAD_4851, chromosome: Chromosome_2, strand: +, position: 3540 
read name: @SOMEREAD_5242, chromosome: Chromosome_2, strand: +, position: 10941 
read name: @SOMEREAD_5643, chromosome: Chromosome_0, strand: +, position: 1226 
read name: @SOMEREAD_6740, chromosome: Chromosome_1, strand: +, position: 239807 
read name: @SOMEREAD_7706, chromosome: Chromosome_2, strand: +, position: 26841 
read name: @SOMEREAD_8349, chromosome: Chromosome_0, strand: +, position: 281503 
read name: @SOMEREAD_889, chromosome: Chromosome_0, strand: +, position: 35573 
read name: @SOMEREAD_5389, chromosome: Chromosome_1, strand: +, position: 78715 
read name: @SOMEREAD_2569, chromosome: Chromosome_1, strand: +, position: 50865 
read name: @SOMEREAD_7003, chromosome: Chromosome_1, strand: +, position: 154169 
read name: @SOMEREAD_5194, chromosome: Chromosome_0, strand: +, position: 31428 
read name: @SOMEREAD_8066, chromosome: Chromosome_0, strand: +, position: 145011 
read name: @SOMEREAD_8732, chromosome: Chromosome_0, strand: +, position: 231514 
read name: @SOMEREAD_269, chromosome: Chromosome_1, strand: +, position: 218498 
read name: @SOMEREAD_6584, chromosome: Chromosome_0, strand: +, position: 341584 
read name: @SOMEREAD_1432, chromosome: Chromosome_0, strand: +, position: 25589 
read name: @SOMEREAD_7893, chromosome: Chromosome_1, strand: +, position: 186330 
read name: @SOMEREAD_4826, chromosome: Chromosome_0, strand: +, position: 449235 
read name: @SOMEREAD_7064, chromosome: Chromosome_1, strand: +, position: 62475 
read name: @SOMEREAD_9486, chromosome: Chromosome_0, strand: +, position: 381322 
read name: @SOMEREAD_9099, chromosome: Chromosome_0, strand: +, position: 8365 
read name: @SOMEREAD_6756, chromosome: Chromosome_2, strand: +, position: 55877 
read name: @SOMEREAD_728, chromosome: Chromosome_1, strand: +, position: 83673 
read name: @SOMEREAD_6289, chromosome: Chromosome_0, strand: +, position: 363701 
read name: @SOMEREAD_1160, chromosome: Chromosome_2, strand: +, position: 41637 
read name: @SOMEREAD_8235, chromosome: Chromosome_2, strand: +, position: 8430 
read name: @SOMEREAD_6351, chromosome: Chromosome_2, strand: +, position: 56672 
read name: @SOMEREAD_229, chromosome: Chromosome_0, strand: +, position: 38277 
read name: @SOMEREAD_6854, chromosome: Chromosome_2, strand: +, position: 67844 
read name: @SOMEREAD_1563, chromosome: Chromosome_0, strand: +, position: 438302 
read name: @SOMEREAD_2491, chromosome: Chromosome_1, strand: +, position: 201267 
read name: @SOMEREAD_4855, chromosome: Chromosome_0, strand: +, position: 147470 
read name: @SOMEREAD_1264, chromosome: Chromosome_1, strand: +, position: 71972 
read name: @SOMEREAD_502, chromosome: Chromosome_0, strand: +, position: 419675 
read name: @SOMEREAD_3875, chromosome: Chromosome_1, strand: +, position: 136878 
read name: @SOMEREAD_3581, chromosome: Chromosome_0, strand: +, position: 307057 
read name: @SOMEREAD_1412, chromosome: Chromosome_1, strand: +, position: 232084 
read name: @SOMEREAD_2048, chromosome: Chromosome_0, strand: +, position: 183114 
read name: @SOMEREAD_7707, chromosome: Chromosome_2, strand: +, position: 200 
read name: @SOMEREAD_7956, chromosome: Chromosome_1, strand: +, position: 150495 
read name: @SOMEREAD_8073, chromosome: Chromosome_2, strand: +, position: 19950 
read name: @SOMEREAD_7848, chromosome: Chromosome_1, strand: +, position: 18020 
read name: @SOMEREAD_4650, chromosome: Chromosome_1, strand: +, position: 239121 
read name: @SOMEREAD_7011, chromosome: Chromosome_0, strand: +, position: 160520 
read name: @SOMEREAD_1116, chromosome: Chromosome_1, strand: +, position: 207529 
read name: @SOMEREAD_1564, chromosome: Chromosome_0, strand: +, position: 221595 
read name: @SOMEREAD_4099, chromosome: Chromosome_0, strand: +, position: 193546 
read name: @SOMEREAD_8397, chromosome: Chromosome_1, strand: +, position: 226568 
read name: @SOMEREAD_5773, chromosome: Chromosome_1, strand: +, position: 174221 
read name: @SOMEREAD_7618, chromosome: Chromosome_0, strand: +, position: 480153 
read name: @SOMEREAD_6219, chromosome: Chromosome_2, strand: +, position: 58729 
read name: @SOMEREAD_7322, chromosome: Chromosome_0, strand: +, position: 124038 
read name: @SOMEREAD_2953, chromosome: Chromosome_0, strand: +, position: 141836 
read name: @SOMEREAD_507, chromosome: Chromosome_1, strand: +, position: 82411 
read name: @SOMEREAD_3175, chromosome: Chromosome_0, strand: +, position: 105921 
read name: @SOMEREAD_5982, chromosome: Chromosome_1, strand: +, position: 63366 
read name: @SOMEREAD_1109, chromosome: Chromosome_0, strand: +, position: 296026 
read name: @SOMEREAD_4019, chromosome: Chromosome_0, strand: +, position: 118515 
read name: @SOMEREAD_6727, chromosome: Chromosome_0, strand: +, position: 200433 
read name: @SOMEREAD_7523, chromosome: Chromosome_0, strand: +, position: 346572 
read name: @SOMEREAD_6331, chromosome: Chromosome_1, strand: +, position: 135744 
read name: @SOMEREAD_3564, chromosome: Chromosome_1, strand: +, position: 159566 
read name: @SOMEREAD_1258, chromosome: Chromosome_1, strand: +, position: 134444 
read name: @SOMEREAD_6881, chromosome: Chromosome_0, strand: +, position: 101022 
read name: @SOMEREAD_5306, chromosome: Chromosome_0, strand: +, position: 97906 
read name: @SOMEREAD_6385, chromosome: Chromosome_1, strand: +, position: 47274 
read name: @SOMEREAD_4447, chromosome: Chromosome_0, strand: +, position: 440546 
read name: @SOMEREAD_8580, chromosome: Chromosome_0, strand: +, position: 335497 
read name: @SOMEREAD_5669, chromosome: Chromosome_1, strand: +, position: 202121 
read name: @SOMEREAD_7750, chromosome: Chromosome_1, strand: +, position: 29242 
read name: @SOMEREAD_4163, chromosome: Chromosome_1, strand: +, position: 136957 
read name: @SOMEREAD_6125, chromosome: Chromosome_0, strand: +, position: 138498 
read name: @SOMEREAD_9318, chromosome: Chromosome_0, strand: +, position: 388620 
read name: @SOMEREAD_4220, chromosome: Chromosome_2, strand: +, position: 6298 
read name: @SOMEREAD_1928, chromosome: Chromosome_2, strand: +, position: 11526 
read name: @SOMEREAD_3127, chromosome: Chromosome_1, strand: +, position: 80697 
read name: @SOMEREAD_103, chromosome: Chromosome_0, strand: +, position: 306159 
read name: @SOMEREAD_5487, chromosome: Chromosome_0, strand: +, position: 355903 
read name: @SOMEREAD_1014, chromosome: Chromosome_2, strand: +, position: 803 
read name: @SOMEREAD_1245, chromosome: Chromosome_2, strand: +, position: 24729 
read name: @SOMEREAD_6355, chromosome: Chromosome_1, strand: +, position: 91468 
read name: @SOMEREAD_6461, chromosome: Chromosome_0, strand: +, position: 106904 
read name: @SOMEREAD_2106, chromosome: Chromosome_1, strand: +, position: 203533 
read name: @SOMEREAD_8992, chromosome: Chromosome_0, strand: +, position: 55851 
read name: @SOMEREAD_81, chromosome: Chromosome_2, strand: +, position: 87685 
read name: @SOMEREAD_253, chromosome: Chromosome_0, strand: +, position: 183419 
read name: @SOMEREAD_1227, chromosome: Chromosome_1, strand: +, position: 217635 
read name: @SOMEREAD_1672, chromosome: Chromosome_1, strand: +, position: 128589 
read name: @SOMEREAD_2759, chromosome: Chromosome_1, strand: +, position: 233269 
read name: @SOMEREAD_2050, chromosome: Chromosome_2, strand: +, position: 90224 
read name: @SOMEREAD_8495, chromosome: Chromosome_2, strand: +, position: 54990 
read name: @SOMEREAD_3482, chromosome: Chromosome_2, strand: +, position: 77620 
read name: @SOMEREAD_7657, chromosome: Chromosome_2, strand: +, position: 97392 
read name: @SOMEREAD_4352, chromosome: Chromosome_1, strand: +, position: 141105 
read name: @SOMEREAD_7656, chromosome: Chromosome_2, strand: +, position: 7493 
read name: @SOMEREAD_5237, chromosome: Chromosome_2, strand: +, position: 36829 
read name: @SOMEREAD_7629, chromosome: Chromosome_1, strand: +, position: 189108 
read name: @SOMEREAD_7488, chromosome: Chromosome_0, strand: +, position: 409919 
read name: @SOMEREAD_4339, chromosome: Chromosome_0, strand: +, position: 86441 
read name: @SOMEREAD_3834, chromosome: Chromosome_0, strand: +, position: 372629 
read name: @SOMEREAD_4282, chromosome: Chromosome_2, strand: +, position: 79216 
read name: @SOMEREAD_5976, chromosome: Chromosome_0, strand: +, position: 445665 
read name: @SOMEREAD_2331, chromosome: Chromosome_1, strand: +, position: 240001 
read name: @SOMEREAD_7101, chromosome: Chromosome_0, strand: +, position: 344515 
read name: @SOMEREAD_1438, chromosome: Chromosome_1, strand: +, position: 247253 
read name: @SOMEREAD_2061, chromosome: Chromosome_1, strand: +, position: 70642 
read name: @SOMEREAD_4448, chromosome: Chromosome_2, strand: +, position: 50262 
read name: @SOMEREAD_7638, chromosome: Chromosome_1, strand: +, position: 104828 
read name: @SOMEREAD_9561, chromosome: Chromosome_1, strand: +, position: 195135 
read name: @SOMEREAD_7428, chromosome: Chromosome_2, strand: +, position: 42600 
read name: @SOMEREAD_5747, chromosome: Chromosome_1, strand: +, position: 181290 
read name: @SOMEREAD_4411, chromosome: Chromosome_1, strand: +, position: 8336 
read name: @SOMEREAD_4972, chromosome: Chromosome_2, strand: +, position: 60974 
read name: @SOMEREAD_4522, chromosome: Chromosome_0, strand: +, position: 59416 
read name: @SOMEREAD_28, chromosome: Chromosome_2, strand: +, position: 2168 
read name: @SOMEREAD_3177, chromosome: Chromosome_2, strand: +, position: 42054 
read name: @SOMEREAD_5036, chromosome: Chromosome_1, strand: +, position: 41673 
read name: @SOMEREAD_8763, chromosome: Chromosome_2, strand: +, position: 66503 
read name: @SOMEREAD_559, chromosome: Chromosome_2, strand: +, position: 94116 
read name: @SOMEREAD_6575, chromosome: Chromosome_2, strand: +, position: 64080 
read name: @SOMEREAD_5452, chromosome: Chromosome_2, strand: +, position: 88629 
read name: @SOMEREAD_6092, chromosome: Chromosome_2, strand: +, position: 70304 
read name: @SOMEREAD_266, chromosome: Chromosome_2, strand: +, position: 71144 
read name: @SOMEREAD_225, chromosome: Chromosome_1, strand: +, position: 164173 
read name: @SOMEREAD_6889, chromosome: Chromosome_0, strand: +, position: 140219 
read name: @SOMEREAD_585, chromosome: Chromosome_2, strand: +, position: 35804 
read name: @SOMEREAD_5211, chromosome: Chromosome_1, strand: +, position: 6371 
read name: @SOMEREAD_8333, chromosome: Chromosome_0, strand: +, position: 28386 
read name: @SOMEREAD_1496, chromosome: Chromosome_2, strand: +, position: 421 
read name: @SOMEREAD_423, chromosome: Chromosome_2, strand: +, position: 6124 
read name: @SOMEREAD_5812, chromosome: Chromosome_0, strand: +, position: 322339 
read name: @SOMEREAD_5832, chromosome: Chromosome_0, strand: +, position: 460106 
read name: @SOMEREAD_8612, chromosome: Chromosome_0, strand: +, position: 205948 
read name: @SOMEREAD_242, chromosome: Chromosome_0, strand: +, position: 254490 
read name: @SOMEREAD_976, chromosome: Chromosome_1, strand: +, position: 210392 
read name: @SOMEREAD_2205, chromosome: Chromosome_1, strand: +, position: 134789 
read name: @SOMEREAD_9576, chromosome: Chromosome_1, strand: +, position: 3159 
read name: @SOMEREAD_2627, chromosome: Chromosome_2, strand: +, position: 69746 
read name: @SOMEREAD_1481, chromosome: Chromosome_2, strand: +, position: 11012 
read name: @SOMEREAD_724, chromosome: Chromosome_0, strand: +, position: 180278 
read name: @SOMEREAD_7396, chromosome: Chromosome_2, strand: +, position: 65674 
read name: @SOMEREAD_503, chromosome: Chromosome_0, strand: +, position: 29829 
read name: @SOMEREAD_2218, chromosome: Chromosome_0, strand: +, position: 299129 
read name: @SOMEREAD_3888, chromosome: Chromosome_1, strand: +, position: 19165 
read name: @SOMEREAD_9074, chromosome: Chromosome_1, strand: +, position: 206701 
read name: @SOMEREAD_1900, chromosome: Chromosome_1, strand: +, position: 109406 
read name: @SOMEREAD_4127, chromosome: Chromosome_2, strand: +, position: 56377 
read name: @SOMEREAD_3316, chromosome: Chromosome_0, strand: +, position: 377454 
read name: @SOMEREAD_6533, chromosome: Chromosome_2, strand: +, position: 67741 
read name: @SOMEREAD_4314, chromosome: Chromosome_2, strand: +, position: 38450 
read name: @SOMEREAD_2876, chromosome: Chromosome_2, strand: +, position: 54842 
read name: @SOMEREAD_3972, chromosome: Chromosome_1, strand: +, position: 16905 
read name: @SOMEREAD_5152, chromosome: Chromosome_1, strand: +, position: 185726 
read name: @SOMEREAD_3126, chromosome: Chromosome_2, strand: +, position: 19235 
read name: @SOMEREAD_9525, chromosome: Chromosome_2, strand: +, position: 45477 
read name: @SOMEREAD_6941, chromosome: Chromosome_0, strand: +, position: 48072 
read name: @SOMEREAD_7723, chromosome: Chromosome_1, strand: +, position: 200456 
read name: @SOMEREAD_5021, chromosome: Chromosome_2, strand: +, position: 25655 
read name: @SOMEREAD_6927, chromosome: Chromosome_0, strand: +, position: 495745 
read name: @SOMEREAD_3257, chromosome: Chromosome_2, strand: +, position: 81464 
read name: @SOMEREAD_5345, chromosome: Chromosome_2, strand: +, position: 92988 
read name: @SOMEREAD_4015, chromosome: Chromosome_2, strand: +, position: 43806 
read name: @SOMEREAD_5857, chromosome: Chromosome_1, strand: +, position: 128657 
read name: @SOMEREAD_9534, chromosome: Chromosome_2, strand: +, position: 93521 
read name: @SOMEREAD_878, chromosome: Chromosome_2, strand: +, position: 6382 
read name: @SOMEREAD_753, chromosome: Chromosome_2, strand: +, position: 36588 
read name: @SOMEREAD_4824, chromosome: Chromosome_0, strand: +, position: 375692 
read name: @SOMEREAD_2210, chromosome: Chromosome_1, strand: +, position: 69915 
read name: @SOMEREAD_1427, chromosome: Chromosome_2, strand: +, position: 26102 
read name: @SOMEREAD_6245, chromosome: Chromosome_1, strand: +, position: 55237 
read name: @SOMEREAD_7099, chromosome: Chromosome_1, strand: +, position: 60080 
read name: @SOMEREAD_2074, chromosome: Chromosome_2, strand: +, position: 58632 
read name: @SOMEREAD_1518, chromosome: Chromosome_1, strand: +, position: 95108 
read name: @SOMEREAD_9156, chromosome: Chromosome_0, strand: +, position: 256308 
read name: @SOMEREAD_4195, chromosome: Chromosome_1, strand: +, position: 63569 
read name: @SOMEREAD_6166, chromosome: Chromosome_2, strand: +, position: 82510 
read name: @SOMEREAD_2068, chromosome: Chromosome_0, strand: +, position: 328464 
